key,source,target
Content/2054291900,"机甲驾驶员评估: 候选人#004-李美盈

我承认当我决定简化机甲操控, 让它模仿驾驶员动作的时候, 我脑海中想到了美盈。这不涉及同情或者偏心, 客观上讲她绝对是我们之中最好的战士。根据我们的测试, 没人像她一样英勇。

她迅速又果断地处理了战术和道德上的难题。后者有点小吓人, 但是我们需要这样的驾驶员, 一个在小队的安危迫在眉睫时不会犹豫不决的人。

唯一的问题是她的情绪状态。我不知道她应该处于什么阶段的悲伤, 但当战斗开始时, 她有几率变得异常愤怒。不过, 就算她会上头, 但仍然是极佳的候选人。",
Content/2159831381,"机甲驾驶员评估: 候选人#013-海莲娜·沃克

这个人出乎了我的意料。我知道海莲娜有能力处理危机并且快速作出对策, 在测试中的表现也不错。有创造力、头脑优异...虽没有作战本能但是我们也不需要四位美盈。

她不出彩, 但基本合格, 直到我们把她连接到原型机上。她每一项同步性评分都爆表了! 就好像她的神经系统比其他人更高级, 或是处理信息的效率更快。

我好奇她能不能与更先进的科技建立神经连接。不过那是另一个问题了, 至于现在, 我想我找到了第二个驾驶员。",
Content/2805770,"机甲驾驶员评估: 候选人#022-和马孝也

像和马这样的地球联合共和国笨蛋是我为什么要帮助地星联邦的原因。除了吵嚷、令人讨厌、自以为是, 还有天真。他在测试时面对抉择犹犹豫豫, 因为他觉得我们不应该做出牺牲。真是可爱啊, 但我们是为了活下去。

不过话说回来, 虽然他的记忆可能就到军校毕业, 但是他是我们之中少有的拥有正规军事训练经验的人。同步评分也合格。不管他是不是个大嘴巴, 但他可能是余下这些人里最顶尖的了。我的个人偏见无关紧要。",
Content/3195423653,"机甲驾驶员评估: 最后一名候选人-圣地亚哥

除了测试, 我极少想要使用我设计的东西。部分原因是我的想法在被实现后就不那么吸引我了, 就好像我把它排出身体了, 或者说会玷污它的纯洁性。伟大的画家不会在墙上挂上自己的画作, 不是吗? 

不幸的是, 这一次我没有选择。我比其他任何人都要了解机甲, 而且只有海莲娜的同步度比较高。这可能是因为我用自己测试的同步系统。愚蠢的错误。

看起来我的工作量翻了一倍。",
Content/545622061,近战,
Content/3497882363,近战镜头晃动:,
Content/3847124326,近战伤害,
Content/744599804,近战/手枪击打:,
Content/64996605,网格层次细节:,
Content/1471516727,其他设置,
Content/3371110287,缺失的资源,
Content/4018292727,"任务
列表",
Content/787309433,任务提示,
Content/3230951463,可用任务,
Content/932189797,不可用任务,
Content/1093491975,任务,
Content/2838348264,模组设置,
Content/2288366447,模式,
Content/3693766953,母亲,
Content/3449589633,动态模糊:,
Content/3414893810,山地生物群落起点:,
Content/1501952827,山峰频率:,
Content/1811309661,山区草地密度:,
Content/2293464933,山峰高度:,
Content/3073378187,山坡斜率:,
Content/1578980595,山地树木密度:,
Content/2933835169,向后:,
Content/2098026404,将独木舟划到岸上,
Content/691263887,移动光标,
Content/1454908253,向前:,
Content/1705967375,"移动
跑步 (长按)",
Content/2024522686,多用快捷键,
Content/1490250504,多用途,
Content/374030841,音乐音量:,
Content/2262600537,突变: 10 / 10,
Content/3427538433,巨型召唤师,
Content/684889331,巨噬细胞,
Content/2076475894,巨噬细胞减益,
Content/3970025043,捕获魅翼,
Content/1498810053,品红,
Content/419203030,岩浆大混战,
Content/340137657,岩浆喷泉,
Content/2300062019,已获取熔岩龙蛋,
Content/3610451519,熔喉热量,
Content/3124511117,熔岩龙巢穴,
Content/3475015102,熔岩龙免疫冰冻,
Content/677239719,主体条纹,
Content/3205304940,制作配方,
Content/671134055,请牢记所有注意事项。这场比赛没有失误的余地!,
Content/1700055696,"通过模拟试炼, 从罗克韦尔的病毒中拯救培养罐中的生物",
Content/4291352593,让你感觉好运在身!,
Content/3154236800,Malevolent Mushroom,
Content/2567102240,发生故障的空气储存罐,
Content/2757531574,万象奔腾,
Content/3079053168,蜘蛛大侠,
Content/2027943613,人类终极的便携式大杀器。,
Content/781031855,狮身蝎尾兽 (困难),
Content/3833282693,狮身蝎尾兽 (中等),
Content/1596966533,狮身蝎尾兽 (简单),
Content/3623596059,狮身蝎尾兽靴,
Content/3972684616,狮身蝎尾兽胸甲,
Content/937470984,狮身蝎尾兽旗帜,
Content/3626757203,狮身蝎尾兽手套,
Content/909030116,狮身蝎尾兽头盔,
Content/2293292060,狮身蝎尾兽护腿,
Content/1174714814,狮身蝎尾兽盾牌,
Content/568129378,狮身蝎尾兽战利品,
Content/1039358575,手动封禁,
Content/2724688072,地图,
Content/316564916,地图名称,
Content/2043571782,枫树栖木,
Content/612517975,已保存的设置,
Content/612358452,马里亚纳洞穴,
Content/3681531685,"这是一面空白的旗帜, 可以在上面画出你的作品。",
Content/854555205,"这是一面空白的旗帜, 可以在上面画出你的作品。",
Content/2741628558,闪电标记,
Content/3217115937,棉花糖帽,
Content/1715427263,主宰者,
Content/173489568,主宰者头盔,
Content/956054611,腐化的主宰者现在可以受到攻击!,
Content/3929297426,"骑着你的雪豹从山上冲下去, 成为尖石小径的主宰。",
Content/1706809357,精通用弓的大师很多都成为了伟大的征服者。需要箭矢来发射。,
Content/4031003394,"谁掌控了制空权, 谁就获得了胜利。
<RichColor Color=""1, 0, 0, 1"">同一时间同一个生物最多可携带一个。</>",
Content/2632966943,比赛,
Content/3420390037,最大散景大小,
Content/3823431708,最高伤害 最高防御 最高速度,
Content/1095946592,最高耐久,
Content/3065711622,范围内建筑物最高上限:,
Content/1910247319,最高驯养有效性系数:,
Content/3889991600,最高威力,
Content/111295857,"或许我应该再改一次我的名字。看上去很合适。当我加入多克·鲁索的帮派一周后我就改名叫“约翰”了。反正其他人都不叫我“达奇亚”, 所以我想他们不会介意我给自己另取一个名字的。

这只是其中的一个原因, 更深一层的原因是, 我知道那个名叫达奇亚的男孩已经再也不会回来了。那个名叫约翰·达奇亚的不法之徒也已经不复存在了, 所以我想给自己改个名字挺合理的。

但是转念一想, 这或许会让其他的人感到困惑。或许这不值得我搞出那么多麻烦。而且, 我有点喜欢她用埃及腔叫我的名字。",
Content/1325492743,也许不止几个,
Content/1225807352,迷宫,
Content/628448811,迷宫钥匙,
Content/3011514918,Maze-Merizing!,
Content/2260353440,肉肉泳裤,
Content/3325978897,肉肉泳衣,
Content/2233380970,"机械君王泰坦

即使经过能量元素彻底增强, 其力量达到了顶峰, 但你仍然把这位暗影之王从王座上拽了下来。感谢你的技巧和不屈不挠的勇气, 人类因此能继续延续下去。",
Content/1917903360,机械君王泰坦旗帜,
Content/3469406434,中,
Content/2087826563,中 (20 KB/s),
Content/1026016009,力神机甲,
Content/4149932004,急性狂犬病,
Content/483661965,"力神转换接口。将其放入机甲模组栏以变形为力神机甲!
变形时周围需存在另外三台机甲, 且需在精英君王泰坦附近。",
Content/2028131796,力神操作手册,
Content/3598725122,已装备力神机甲变形器,
Content/346554747,巨齿鲨群,
Content/3294646491,银背金刚,
Content/253689076,银背金刚 (困难),
Content/968927776,银背金刚 (中等),
Content/2126291934,银背金刚 (简单),
Content/885790262,"美盈和我昨天就出发了, 同行的还有一个戴着眼镜的名叫圣地亚哥的电脑专家。他将会是那个对方尖碑进行实际检查的人。他声称他能够黑进方尖碑的终端。如果方尖碑如我所料的那样释放出汹涌的能量的话, 他说他或许能够更改能量波的路线。

另一方面, 罗克韦尔会待在村子里。自从我们来到这里之后他就一直在帮助村子里的科学家进行研究, 而且变得相当的...全神贯注。

他说的每一句话都离不开那个用他自己名字命名的该死的金属。这有一点让我困扰, 但是还好戴安娜说她会照顾好他。
我不能把时间都用来担心罗克韦尔了。整个村庄的命运或许都指望着这场远征了。集中精神, 海伦娜! 开始动手吧!",
Content/570225209,"美说海伦娜管这些空间站叫“方舟”, 而它们本应让这颗星球恢复生机。这与我在这里发现的东西相吻合, 但是有一个问题。再播种协议, 修复过程的最后一步, 被一个叫做“能量元素毒性指标”的东西挡住了。

现在想来, 在外面有一大堆能量元素矿脉, 要比我记忆中的多出太多了。它一定已经在整个星球上散布开来了。根据这些读数来看, 它甚至感染了地壳的下层。

在我亲眼目睹了原始的能量元素能够对活体造成什么影响后, 我能够明白它为什么会成为一个麻烦。

看来方舟中有某种内置的装置, 当它们落地后能够减少周边的能量元素毒性, 但是现在的毒性指数太高了, 超出了它们的能力范围。有什么东西在散布能量元素, 并且保证它能够快速增长。外面的那些大怪物, 它们就是那个问题——那些泰坦。",
Content/4088447012,"当我们在修补美盈的MEK机甲时, 她告诉了我过去都发生了什么事。看起来, 她那来自另一个空间站上的朋友, 海伦娜, 为了阻挡那些大怪物而使用了某种神器后, 就变得神志不清了。

简单来说, 那个危险的举动让她陷入了昏迷, 而她本人最后融化成了一束光。

换句话来说, 她们深陷入了某种非常严重非常糟糕的事态中。当然, 我可是最近刚刚被复活的, 而且我还能在脑海中听到某个声音, 所以对此我也不能说三道四。

发生在海伦娜身上的事情实在太糟糕了。我们相处得不错, 即使我只和她相处了一小会, 而她在那些洞穴中冒着生命危险帮助我们。不管她发生了什么事, 我希望她能够安息。",
Content/4085440930,"美盈熟悉驾驶舱的时间最久。可以理解, 因为里面没有一个字是用汉语写的。幸运的是她的耐性可以让她多练习一会儿, 因此她最终会赶上进度的。

我和她在练习的时候也是所有人里最安静的。你会认为我们现在的关系能融洽不少, 但是戴安娜一直是我们之间的纽带。所以就算她情绪不稳定或是我开始觉得不耐烦, 我和美盈之间只有公事。

唯一一次例外是她邀请我去锻炼, 鉴于我现在也是驾驶员, 所以我同意了。但我的两条腿之后就后悔了, 但是我们下一次练习大有进展。

也不是说更友善或是更健谈, 只是更顺利。就好像我们达成了某种奇怪、安静、反社会的共识。我不确定我是否明白, 但是我不在意。",
Content/2605290405,梅乔平原,
Content/1684187665,机甲背包,
Content/115199925,机甲可部署护盾模块。装备后可以生成一个穹顶状护盾。若卸下会损耗耐久。,
Content/4185236374,机甲火箭发射模块。装备后可以发射火箭群。若卸下会损耗耐久。使用火箭弹仓。,
Content/1078947008,机甲鞍,
Content/1465086588,机甲攻城炮模块。装备后可以发射威力巨大的远程加农炮。若卸下会损耗耐久。使用加农炮弹。,
Content/2013583183,机甲操作手册,
Content/1993336256,近战,
Content/2180022362,Melee Attack,
Content/4250290577,近战伤害,
Content/1656374044,纪念馆,
Content/3651746250,纪念馆公园,
Content/1214838600,滨水纪念馆,
Content/1947327600,合并堆叠的物品,
Content/1431877444,梅斯基的农场,
Content/605008242,消息,
Content/1433713304,金属巨兽恐龙门框,
Content/2011022361,金属地板,
Content/838392304,金属管道,
Content/93189410,金属引水管,
Content/2439607325,金属十字水管,
Content/22930229,"金属混凝土加工而成的加固窗门, 可以安放在窗框上。",
Content/988709690,"一个金属框制玻璃板, 可装在窗框上, 非常适合用于建造种植室内作物的房间。",
Content/3228536377,"金属混凝土加工而成的楼梯, 可以切换成斜坡。",
Content/1023754565,北极中部,
Content/164384994,中场玩笑,
Content/3982560628,中层维克那,
Content/390026950,米德菲尔德之巅,
Content/3265012676,"内陆草原, 85% 风速",
Content/3559666068,中部 1 (困难),
